	id	name	energy	duration_ms	track_href	album_image
350	1xQ6trAsedVPCdbtDAmk0c	Savage Love (Laxed - Siren Beat)	0.481	171375.0	https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c	https://i.scdn.co/image/ab67616d0000b2732cafcdd985630d72594ecc49
351	3H7ihDc1dqLriiWXwsc2po	Breaking Me	0.72	166794.0	https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po	https://i.scdn.co/image/ab67616d0000b2730f619e50cfa37c94e3f8300e
352	0385HqYimoTQaHZP17KwG1	We Found Love (feat. Rihanna)	0.776	215520.0	https://api.spotify.com/v1/tracks/0385HqYimoTQaHZP17KwG1	https://i.scdn.co/image/ab67616d0000b273ca801dab96017456b9847ac2
353	0rKtyWc8bvkriBthvHKY8d	SLOW DANCING IN THE DARK	0.479	209274.0	https://api.spotify.com/v1/tracks/0rKtyWc8bvkriBthvHKY8d	https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b
354	1oFAF1hdPOickyHgbuRjyX	Save Your Tears (Remix) (with Ariana Grande) - Bonus Track	0.825	191014.0	https://api.spotify.com/v1/tracks/1oFAF1hdPOickyHgbuRjyX	https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2
355	0FDzzruyVECATHXKHFs9eJ	A Sky Full of Stars	0.675	267867.0	https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ	https://i.scdn.co/image/ab67616d0000b273b5097b81179824803664aaaf
356	2d8JP84HNLKhmd6IYOoupQ	Trap Queen	0.873	222093.0	https://api.spotify.com/v1/tracks/2d8JP84HNLKhmd6IYOoupQ	https://i.scdn.co/image/ab67616d0000b273f864bcdcc245f06831d17ae0
357	4dASQiO1Eoo3RJvt74FtXB	Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)	0.786	243491.0	https://api.spotify.com/v1/tracks/4dASQiO1Eoo3RJvt74FtXB	https://i.scdn.co/image/ab67616d0000b273de6bd09b07e2b4af4e409f6c
358	2fQrGHiQOvpL9UgPvtYy6G	Bank Account	0.347	220307.0	https://api.spotify.com/v1/tracks/2fQrGHiQOvpL9UgPvtYy6G	https://i.scdn.co/image/ab67616d0000b2737d8dfcfd507069d7f2062caf
359	2JvzF1RMd7lE3KmFlsyZD8	MIDDLE CHILD	0.364	213594.0	https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8	https://i.scdn.co/image/ab67616d0000b273e83b061a735d3851dc27f745
360	4RvWPyQ5RL0ao9LPZeSouE	Everybody Wants To Rule The World	0.795	251489.0	https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE	https://i.scdn.co/image/ab67616d0000b2737f37a4001ae7d8be430bd91b
361	5E30LdtzQTGqRvNd7l6kG5	Daddy Issues	0.521	260173.0	https://api.spotify.com/v1/tracks/5E30LdtzQTGqRvNd7l6kG5	https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235
362	2BOqDYLOJBiMOXShCV1neZ	Dancing On My Own	0.174	260285.0	https://api.spotify.com/v1/tracks/2BOqDYLOJBiMOXShCV1neZ	https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685
363	1qHaLcG3LOeh6ZB8vii5ZZ	Just Give Me a Reason	0.547	242733.0	https://api.spotify.com/v1/tracks/1qHaLcG3LOeh6ZB8vii5ZZ	https://i.scdn.co/image/ab67616d0000b273f2d671c22b70e01b78a618a8
364	2PpruBYCo4H7WOBJ7Q2EwM	Hey Ya!	0.974	235213.0	https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM	https://i.scdn.co/image/ab67616d0000b2732990aa5d3264e69813b006d0
365	7LcfRTgAVTs5pQGEQgUEzN	"Moves Like Jagger - Studio Recording From ""The Voice"" Performance"	0.758	201160.0	https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN	https://i.scdn.co/image/ab67616d0000b2736a6387ab37f64034cdc7b367
366	5KawlOMHjWeUjQtnuRs22c	Boy With Luv (feat. Halsey)	0.862	229773.0	https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c	https://i.scdn.co/image/ab67616d0000b273ce70cb2d7063cf869f9f1239
367	4vp2J1l5RD4gMZwGFLfRAu	I Gotta Feeling	0.766	289133.0	https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu	https://i.scdn.co/image/ab67616d0000b27329d00196831bec20ebbff5c7
368	02VBYrHfVwfEWXk5DXyf0T	Leave The Door Open	0.616	242096.0	https://api.spotify.com/v1/tracks/02VBYrHfVwfEWXk5DXyf0T	https://i.scdn.co/image/ab67616d0000b273f051a314bb7eaa973c795176
369	2dLLR6qlu5UJ5gk0dKz0h3	Royals	0.428	190185.0	https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3	https://i.scdn.co/image/ab67616d0000b273fcf75ead8a32ac0020d2ce86
370	2mCF8L0brIs88eH6Kf2h9p	Fast Car	0.57	212424.0	https://api.spotify.com/v1/tracks/2mCF8L0brIs88eH6Kf2h9p	https://i.scdn.co/image/ab67616d0000b273187331e276c898d39764cc98
371	1TfqLAPs4K3s2rJMoCokcS	Sweet Dreams (Are Made of This) - Remastered	0.711	216933.0	https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS	https://i.scdn.co/image/ab67616d0000b273c1faca501ed4c2752524da96
372	017PF4Q3l4DBUiWoXk4OWT	Break My Heart	0.729	221820.0	https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT	https://i.scdn.co/image/ab67616d0000b273b3994c94dfb241923664bb4d
373	54flyrjcdnQdco7300avMJ	We Will Rock You - Remastered 2011	0.497	122067.0	https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ	https://i.scdn.co/image/ab67616d0000b2734bc66095f8a70bc4e6593f4f
374	5DnT9a5IM3eMjKgXTWVJvi	Have You Ever Seen The Rain	0.47	160333.0	https://api.spotify.com/v1/tracks/5DnT9a5IM3eMjKgXTWVJvi	https://i.scdn.co/image/ab67616d0000b27393c65b02f4a72cd6eccf446d
375	2IRZnDFmlqMuOrYOLnZZyc	Going Bad (feat. Drake)	0.496	180522.0	https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc	https://i.scdn.co/image/ab67616d0000b2739b7a4a59ac03447db7491f37
376	6f3Slt0GbA2bPZlz0aIFXN	The Business	0.62	164000.0	https://api.spotify.com/v1/tracks/6f3Slt0GbA2bPZlz0aIFXN	https://i.scdn.co/image/ab67616d0000b273cd63c5962050729d260077d6
377	31AOj9sFz2gM0O3hMARRBx	Losing My Religion	0.855	268427.0	https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx	https://i.scdn.co/image/ab67616d0000b273f461bbc21a9bcec43a926973
378	6ol4ZSifr7r3Lb2a9L5ZAB	Call Me Maybe	0.584	193467.0	https://api.spotify.com/v1/tracks/6ol4ZSifr7r3Lb2a9L5ZAB	https://i.scdn.co/image/ab67616d0000b273e2dd4e821bcc3f70dc0c8ffd
379	6I3mqTwhRpn34SLVafSH7G	Ghost	0.741	153190.0	https://api.spotify.com/v1/tracks/6I3mqTwhRpn34SLVafSH7G	https://i.scdn.co/image/ab67616d0000b27352d36c5a4e5fd5c7b5ceaa22
380	561jH07mF1jHuk7KlaeF0s	Mockingbird	0.678	250760.0	https://api.spotify.com/v1/tracks/561jH07mF1jHuk7KlaeF0s	https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431
381	2bJvI42r8EF3wxjOuDav4r	Time of Our Lives	0.802	229360.0	https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r	https://i.scdn.co/image/ab67616d0000b273726d48d93d02e1271774f023
382	6PGoSes0D9eUDeeAafB2As	LOVE. FEAT. ZACARI.	0.585	213400.0	https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As	https://i.scdn.co/image/ab67616d0000b2731e340d1480e7bb29a45e3bd7
383	4l0Mvzj72xxOpRrp6h8nHi	Lose You To Love Me	0.343	206459.0	https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi	https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699
384	2HHtWyy5CgaQbC7XSoOb0e	Eye of the Tiger	0.438	243773.0	https://api.spotify.com/v1/tracks/2HHtWyy5CgaQbC7XSoOb0e	https://i.scdn.co/image/ab67616d0000b2732abcc266597eb46f897a8666
385	0NZPBYD5qbEWRs3PrGiRkT	Unholy (feat. Kim Petras)	0.463	156943.0	https://api.spotify.com/v1/tracks/0NZPBYD5qbEWRs3PrGiRkT	https://i.scdn.co/image/ab67616d0000b2734e2755e7a96ec5e062c76aac
386	0qOnSQQF0yzuPWsXrQ9paz	Stereo Hearts (feat. Adam Levine)	0.795	210960.0	https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz	https://i.scdn.co/image/ab67616d0000b27350a1691fbbfb693a5171d600
387	1RMJOxR6GRPsBHL8qeC2ux	Best Part (feat. H.E.R.)	0.364	209831.0	https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux	https://i.scdn.co/image/ab67616d0000b27318b8088fe0c3dbf78398b55a
388	21RzyxY3EFaxVy6K4RqaU9	Body	0.764	163216.0	https://api.spotify.com/v1/tracks/21RzyxY3EFaxVy6K4RqaU9	https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037
389	3CKCZ9pfwAfoMZlMncA1Nc	Set Fire to the Rain	0.683	241693.0	https://api.spotify.com/v1/tracks/3CKCZ9pfwAfoMZlMncA1Nc	https://i.scdn.co/image/ab67616d0000b273af5e185b80d374b0c6beb10f
390	6FkEkYhCB2hUI3hASA39O8	Diamonds	0.71	225147.0	https://api.spotify.com/v1/tracks/6FkEkYhCB2hUI3hASA39O8	https://i.scdn.co/image/ab67616d0000b2736d4056466fc11f6408be2566
391	2FY7b99s15jUprqC0M5NCT	Natural	0.611	189467.0	https://api.spotify.com/v1/tracks/2FY7b99s15jUprqC0M5NCT	https://i.scdn.co/image/ab67616d0000b2736c4c3eae7b9b1dc96e39456f
392	6eT7xZZlB2mwyzJ2sUKG6w	White Iverson	0.562	256533.0	https://api.spotify.com/v1/tracks/6eT7xZZlB2mwyzJ2sUKG6w	https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd
393	5bcTCxgc7xVfSaMV3RuVke	Feels (feat. Pharrell Williams, Katy Perry & Big Sean)	0.745	223413.0	https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke	https://i.scdn.co/image/ab67616d0000b27355404f712deb84d0650a4b41
394	5ww2BF9slyYgNOk37BlC4u	La Bachata	0.679	162638.0	https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u	https://i.scdn.co/image/ab67616d0000b2734d3fa5ce7ba599f4fd7803ef
395	0yt31hMKZMiyIEfiBiLD2N	Whatever It Takes	0.674	201240.0	https://api.spotify.com/v1/tracks/0yt31hMKZMiyIEfiBiLD2N	https://i.scdn.co/image/ab67616d0000b273c9f744b0d62da795bc21d04a
396	5O2P9iiztwhomNh8xkR9lJ	Night Changes	0.52	226600.0	https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ	https://i.scdn.co/image/ab67616d0000b273e9a21df97cc7013b36167d93
397	5xTtaWoae3wi06K5WfVUUH	Shake It Off	0.785	219200.0	https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH	https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4
398	3k3NWokhRRkEPhCzPmV8TW	Ojitos Lindos	0.686	258299.0	https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW	https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
399	7mkT9kS25nUIoNkm02Ww0n	These Days (feat. Jess Glynne, Macklemore & Dan Caplen)	0.798	211760.0	https://api.spotify.com/v1/tracks/7mkT9kS25nUIoNkm02Ww0n	https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
400	5fVZC9GiM4e8vu99W0Xf6J	How to Save a Life	0.743	262533.0	https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J	https://i.scdn.co/image/ab67616d0000b27316c2503914f2c6feadad7934
401	5Gu0PDLN4YJeW75PpBSg9p	Let Me Go (with Alesso, Florida Georgia Line & watt)	0.708	174800.0	https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p	https://i.scdn.co/image/ab67616d0000b27359b8b957f164ce660919f1f4
402	161DnLWsx1i3u1JT05lzqU	Talking to the Moon	0.59	217867.0	https://api.spotify.com/v1/tracks/161DnLWsx1i3u1JT05lzqU	https://i.scdn.co/image/ab67616d0000b273523eb48df1fa22b6d450833e
403	3Vi5XqYrmQgOYBajMWSvCi	Need to Know	0.609	210560.0	https://api.spotify.com/v1/tracks/3Vi5XqYrmQgOYBajMWSvCi	https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b
404	4RVwu0g32PAqgUiJoXsdF8	Happier Than Ever	0.225	298899.0	https://api.spotify.com/v1/tracks/4RVwu0g32PAqgUiJoXsdF8	https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a
405	6dGnYIeXmHdcikdzNNDMm2	Here Comes The Sun - Remastered 2009	0.54	185733.0	https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2	https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e
406	46HNZY1i7O6jwTA7Slo2PI	My Universe	0.711	226198.0	https://api.spotify.com/v1/tracks/46HNZY1i7O6jwTA7Slo2PI	https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25
407	7KA4W4McWYRpgf0fWsJZWB	See You Again (feat. Kali Uchis)	0.559	180387.0	https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB	https://i.scdn.co/image/ab67616d0000b273ec10f247b100da1ce0d80b6d
408	5rb9QrpfcKFHM1EUbSIurX	Yeah! (feat. Lil Jon & Ludacris)	0.791	250373.0	https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX	https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
409	5BSndweF91KDqyxANsZcQH	Ho Hey	0.466	163133.0	https://api.spotify.com/v1/tracks/5BSndweF91KDqyxANsZcQH	https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da
410	6Z8R6UsFuGXGtiIxiD8ISb	Safe And Sound	0.819	192790.0	https://api.spotify.com/v1/tracks/6Z8R6UsFuGXGtiIxiD8ISb	https://i.scdn.co/image/ab67616d0000b2739a36ab0a012256617dc316a2
411	3pXF1nA74528Edde4of9CC	Don't	0.356	198293.0	https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC	https://i.scdn.co/image/ab67616d0000b27313c6cb6a81c8db4dbc8b9924
412	6nek1Nin9q48AVZcWs9e9D	Paradise	0.585	278719.0	https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D	https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f
413	2eAvDnpXP5W0cVtiI0PUxV	Dandelions	0.692	233720.0	https://api.spotify.com/v1/tracks/2eAvDnpXP5W0cVtiI0PUxV	https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d
414	0ll8uFnc0nANY35E0Lfxvg	Somewhere Only We Know	0.655	236160.0	https://api.spotify.com/v1/tracks/0ll8uFnc0nANY35E0Lfxvg	https://i.scdn.co/image/ab67616d0000b27397e971f3e53475091dc8d707
415	2HbKqm4o0w5wEeEFXm2sD4	Money Trees	0.531	386907.0	https://api.spotify.com/v1/tracks/2HbKqm4o0w5wEeEFXm2sD4	https://i.scdn.co/image/ab67616d0000b273045d0a38105fbe7bde43c490
416	04aAxqtGp5pv12UXAg4pkq	Centuries	0.858	228360.0	https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq	https://i.scdn.co/image/ab67616d0000b273d28d2ebdedb220e479743797
417	2sNvitW3TxiTeC9xT9f2ZZ	Firestone	0.652	273684.0	https://api.spotify.com/v1/tracks/2sNvitW3TxiTeC9xT9f2ZZ	https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b
418	4P5KoWXOxwuobLmHXLMobV	Come As You Are	0.824	218920.0	https://api.spotify.com/v1/tracks/4P5KoWXOxwuobLmHXLMobV	https://i.scdn.co/image/ab67616d0000b273b0f7b73333301bd96a9ce220
419	1Qrg8KqiBpW07V7PNxwwwL	Kill Bill	0.735	153947.0	https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL	https://i.scdn.co/image/ab67616d0000b273e175a19e530c898d167d39bf
420	4uUG5RXrOk84mYEfFvj3cK	I'm Good (Blue)	0.965	175238.0	https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK	https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
421	3d8y0t70g7hw2FOWl9Z4Fm	Ophelia	0.573	160097.0	https://api.spotify.com/v1/tracks/3d8y0t70g7hw2FOWl9Z4Fm	https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4
422	1CmUZGtH29Kx36C1Hleqlz	Thrift Shop (feat. Wanz)	0.526	235613.0	https://api.spotify.com/v1/tracks/1CmUZGtH29Kx36C1Hleqlz	https://i.scdn.co/image/ab67616d0000b273cd34380a48c22de3d0e475de
423	4h9wh7iOZ0GGn8QVp4RAOB	I Ain't Worried	0.797	148486.0	https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB	https://i.scdn.co/image/ab67616d0000b2731cdc7eab166fcbfcaf8be8f6
424	5Eax0qFko2dh7Rl2lYs3bx	Efecto	0.475	213061.0	https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx	https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13
425	0PvFJmanyNQMseIFrU708S	For The Night (feat. Lil Baby & DaBaby)	0.586	190476.0	https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S	https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
426	4BP3uh0hFLFRb5cjsgLqDh	Fortunate Son	0.663	140773.0	https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh	https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369
427	2beS6dD5rovBxSA1zYoSHR	No Me Conoce - Remix	0.787	309120.0	https://api.spotify.com/v1/tracks/2beS6dD5rovBxSA1zYoSHR	https://i.scdn.co/image/ab67616d0000b2739f39192f9f8ca1c90847b3e5
428	2rbDhOo9Fh61Bbu23T2qCk	Always Remember Us This Way	0.502	210200.0	https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk	https://i.scdn.co/image/ab67616d0000b273614b5974ec6e23185462700b
429	1ZMiCix7XSAbfAJlEZWMCp	Falling	0.267	240133.0	https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp	https://i.scdn.co/image/ab67616d0000b273b5d4b4ed17ec86c4b3944af2
430	1PtQJZVZIdWIYdARpZRDFO	Running Up That Hill (A Deal With God)	0.545	298933.0	https://api.spotify.com/v1/tracks/1PtQJZVZIdWIYdARpZRDFO	https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a
431	78TTtXnFQPzwqlbtbwqN0y	FourFiveSeconds	0.272	188238.0	https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y	https://i.scdn.co/image/ab67616d0000b273ad08f4b38efbff0c0da0f252
432	7ycWLEP1GsNjVvcjawXz3z	Praise The Lord (Da Shine) (feat. Skepta)	0.569	205040.0	https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z	https://i.scdn.co/image/ab67616d0000b27336a9ed72b45e54ff307641be
433	6HZILIRieu8S0iqY8kIKhj	DNA.	0.523	185947.0	https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj	https://i.scdn.co/image/ab67616d0000b2739feadc48ab0661e9b3a9170b
434	4jvjzW7Hm0yK4LvvE0Paz9	Falling Down - Bonus Track	0.574	196400.0	https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9	https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699
435	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	0.672	204173.0	https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi	https://i.scdn.co/image/ab67616d0000b27355e36b0dc5b0ef008fc85319
436	5DqdesEfbRyOlSS3Tf6c29	It's You	0.463	212607.0	https://api.spotify.com/v1/tracks/5DqdesEfbRyOlSS3Tf6c29	https://i.scdn.co/image/ab67616d0000b273dcb6a73da1e7f293b875f69c
437	4tqcoej1zPvwePZCzuAjJd	Wet Dreamz	0.722	239267.0	https://api.spotify.com/v1/tracks/4tqcoej1zPvwePZCzuAjJd	https://i.scdn.co/image/ab67616d0000b27350a744f0ef5c3e260d9de720
438	1NXNflQNN6rwbmDRYoi6qO	abcdefu	0.54	168552.0	https://api.spotify.com/v1/tracks/1NXNflQNN6rwbmDRYoi6qO	https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8
439	5TXDeTFVRVY7Cvt0Dw4vWW	Revenge	0.251	120027.0	https://api.spotify.com/v1/tracks/5TXDeTFVRVY7Cvt0Dw4vWW	https://i.scdn.co/image/ab67616d0000b273fbceded8f1e6173ffebfda74
440	6cr6UDpkjEaMQ80OjWqEBQ	Sultans of Swing	0.868	350400.0	https://api.spotify.com/v1/tracks/6cr6UDpkjEaMQ80OjWqEBQ	https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5
441	2tUBqZG2AbRi7Q0BIrVrEj	I Wanna Dance with Somebody (Who Loves Me)	0.824	291293.0	https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj	https://i.scdn.co/image/ab67616d0000b273c5a897378c8caf5cd11935a6
442	0GjEhVFGZW8afUYGChu3Rr	Dancing Queen	0.87	230400.0	https://api.spotify.com/v1/tracks/0GjEhVFGZW8afUYGChu3Rr	https://i.scdn.co/image/ab67616d0000b273cc57e9b00b87dd0f6e868347
443	6I9VzXrHxO9rA9A5euc8Ak	Toxic	0.838	198800.0	https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak	https://i.scdn.co/image/ab67616d0000b27370f7a1b35d5165c85b95a0e0
444	4ewazQLXFTDC8XvCbhvtXs	Glimpse of Us	0.317	233456.0	https://api.spotify.com/v1/tracks/4ewazQLXFTDC8XvCbhvtXs	https://i.scdn.co/image/ab67616d0000b273efc6988972cb04105f002cd4
445	3YlrH4ydAKkxuej6F4Nnkl	This Girl (Kungs Vs. Cookin' On 3 Burners)	0.69	195561.0	https://api.spotify.com/v1/tracks/3YlrH4ydAKkxuej6F4Nnkl	https://i.scdn.co/image/ab67616d0000b273eaac2a7955f5b8967991cacb
446	4SqWKzw0CbA05TGszDgMlc	I Love You So	0.648	160240.0	https://api.spotify.com/v1/tracks/4SqWKzw0CbA05TGszDgMlc	https://i.scdn.co/image/ab67616d0000b273ef18a44a9b6ab789f648b5d0
447	0GONea6G2XdnHWjNZd6zt3	Summer Of '69	0.834	216053.0	https://api.spotify.com/v1/tracks/0GONea6G2XdnHWjNZd6zt3	https://i.scdn.co/image/ab67616d0000b2739214ff0109a0e062f8a6cf0f
448	1J14CdDAvBTE1AJYUOwl6C	Arcade	0.35	185147.0	https://api.spotify.com/v1/tracks/1J14CdDAvBTE1AJYUOwl6C	https://i.scdn.co/image/ab67616d0000b273cf1fee2a55e98e22bf358512
449	5NIPsWpDjJTFBoPxCUUeXp	Welcome To The Jungle	0.955	273600.0	https://api.spotify.com/v1/tracks/5NIPsWpDjJTFBoPxCUUeXp	https://i.scdn.co/image/ab67616d0000b27359ce61a220822995a3ccd27f
450	2CtemffYhT0DJWcT1XW047	Nothing Else Matters (Remastered)	0.394	388733.0	https://api.spotify.com/v1/tracks/2CtemffYhT0DJWcT1XW047	https://i.scdn.co/image/ab67616d0000b273c8e5391a619e9e8ea2162073
451	0TlLq3lA83rQOYtrqBqSct	Nonstop	0.412	238614.0	https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct	https://i.scdn.co/image/ab67616d0000b2731f9edf15e43f4c2f4938b869
452	3NuK5xMlSlB6K2Qp16zf3h	Solo (feat. Demi Lovato)	0.622	222707.0	https://api.spotify.com/v1/tracks/3NuK5xMlSlB6K2Qp16zf3h	https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5
453	0g5EKLgdKvNlln7TNqBByK	Middle	0.695	220573.0	https://api.spotify.com/v1/tracks/0g5EKLgdKvNlln7TNqBByK	https://i.scdn.co/image/ab67616d0000b27337fb0680110fbb107740de5d
454	77MdvMx9L4ZQuLhhn3o21h	If the World Was Ending (feat. Julia Michaels)	0.486	209493.0	https://api.spotify.com/v1/tracks/77MdvMx9L4ZQuLhhn3o21h	https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc
455	1dGr1c8CrMLDpV6mPbImSI	Lover	0.543	221307.0	https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI	https://i.scdn.co/image/ab67616d0000b273e19d9c548f323ab0f0299d36
456	22mek4IiqubGD9ctzxc69s	How Deep Is Your Love	0.868	212640.0	https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s	https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
457	0NlGoUyOJSuSHmngoibVAs	All I Want	0.411	305747.0	https://api.spotify.com/v1/tracks/0NlGoUyOJSuSHmngoibVAs	https://i.scdn.co/image/ab67616d0000b273f4956c3ceefc6fa1cffc6da6
458	0SiywuOBRcynK0uKGWdCnn	Bad Romance	0.921	294573.0	https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn	https://i.scdn.co/image/ab67616d0000b2733e42854096da9a3b1ca901c9
459	3uUuGVFu1V7jTQL60S1r8z	Where Are You Now	0.636	148197.0	https://api.spotify.com/v1/tracks/3uUuGVFu1V7jTQL60S1r8z	https://i.scdn.co/image/ab67616d0000b2735c9890c0456a3719eeecd8aa
460	70OTIpw8x8UXUsuCHW9i1i	Drag Me Down	0.711	192107.0	https://api.spotify.com/v1/tracks/70OTIpw8x8UXUsuCHW9i1i	https://i.scdn.co/image/ab67616d0000b2738d7a7f1855b04104ba59c18b
461	4HBZA5flZLE435QTztThqH	Stuck with U (with Justin Bieber)	0.45	228482.0	https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH	https://i.scdn.co/image/ab67616d0000b27370e2af26b1812efc5b9e44c6
462	4lIxdJw6W3Fg4vUIYCB0S5	Style	0.786	231000.0	https://api.spotify.com/v1/tracks/4lIxdJw6W3Fg4vUIYCB0S5	https://i.scdn.co/image/ab67616d0000b2732babb9dbd8f5146112f1bf86
463	3HqcNJdZ2seoGxhn0wVNDK	PROVENZA	0.517	207627.0	https://api.spotify.com/v1/tracks/3HqcNJdZ2seoGxhn0wVNDK	https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
464	3EaJDYHA0KnX88JvDhL9oa	Dark Red	0.784	173104.0	https://api.spotify.com/v1/tracks/3EaJDYHA0KnX88JvDhL9oa	https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
